Local time,Open,High,Low,Close,Volume
14.01.2012 06:00:00.000 GMT+0800,1.26772,1.26772,1.26772,1.26772,0
15.01.2012 06:00:00.000 GMT+0800,1.26772,1.26772,1.26772,1.26772,0
16.01.2012 06:00:00.000 GMT+0800,1.26311,1.26873,1.26262,1.26664,230177099365.23483
17.01.2012 06:00:00.000 GMT+0800,1.26664,1.28042,1.26482,1.27360,285742982177.7345
18.01.2012 06:00:00.000 GMT+0800,1.27361,1.28676,1.27336,1.28627,292072152099.6095
19.01.2012 06:00:00.000 GMT+0800,1.28634,1.29708,1.28388,1.29681,277606340576.172
20.01.2012 06:00:00.000 GMT+0800,1.29675,1.29855,1.28894,1.29308,241373357421.8752
21.01.2012 06:00:00.000 GMT+0800,1.29308,1.29308,1.29308,1.29308,0
22.01.2012 06:00:00.000 GMT+0800,1.29308,1.29308,1.29308,1.29308,0
23.01.2012 06:00:00.000 GMT+0800,1.28761,1.30523,1.28758,1.30122,221071819335.93793
24.01.2012 06:00:00.000 GMT+0800,1.30132,1.30592,1.29530,1.30353,241089601562.5003
25.01.2012 06:00:00.000 GMT+0800,1.30355,1.31202,1.29307,1.31057,258101878417.9688
26.01.2012 06:00:00.000 GMT+0800,1.31059,1.31795,1.30900,1.31080,263854136962.89072
27.01.2012 06:00:00.000 GMT+0800,1.31079,1.32304,1.30774,1.32158,269356083496.094
28.01.2012 06:00:00.000 GMT+0800,1.32158,1.32158,1.32158,1.32158,0
29.01.2012 06:00:00.000 GMT+0800,1.32158,1.32158,1.32158,1.32158,0
30.01.2012 06:00:00.000 GMT+0800,1.32192,1.32254,1.30791,1.31429,279136510253.9064
31.01.2012 06:00:00.000 GMT+0800,1.31430,1.32123,1.30431,1.30831,294323451660.1565
01.02.2012 06:00:00.000 GMT+0800,1.30830,1.32174,1.30260,1.31602,291731870117.1877
02.02.2012 06:00:00.000 GMT+0800,1.31602,1.31966,1.30864,1.31433,265965166015.62518
03.02.2012 06:00:00.000 GMT+0800,1.31435,1.31913,1.30680,1.31563,262545062011.719
04.02.2012 06:00:00.000 GMT+0800,1.31563,1.31563,1.31563,1.31563,0
05.02.2012 06:00:00.000 GMT+0800,1.31563,1.31563,1.31563,1.31563,0
06.02.2012 06:00:00.000 GMT+0800,1.31110,1.31411,1.30277,1.31296,252017092529.29718
07.02.2012 06:00:00.000 GMT+0800,1.31300,1.32692,1.30889,1.32601,272720199707.0315
08.02.2012 06:00:00.000 GMT+0800,1.32602,1.32859,1.32228,1.32597,261516019287.10962
09.02.2012 06:00:00.000 GMT+0800,1.32598,1.33193,1.32183,1.32853,260713968261.719
10.02.2012 06:00:00.000 GMT+0800,1.32853,1.32900,1.31561,1.31961,223433661132.81284
11.02.2012 06:00:00.000 GMT+0800,1.31961,1.31961,1.31961,1.31961,0
12.02.2012 06:00:00.000 GMT+0800,1.31961,1.31961,1.31961,1.31961,0
13.02.2012 06:00:00.000 GMT+0800,1.32042,1.32826,1.31858,1.31860,229233261962.89102
14.02.2012 06:00:00.000 GMT+0800,1.31860,1.32155,1.30801,1.31303,240040179931.6406
15.02.2012 06:00:00.000 GMT+0800,1.31306,1.31903,1.30441,1.30652,256764510986.3284
16.02.2012 06:00:00.000 GMT+0800,1.30653,1.31551,1.29751,1.31298,271309198974.6096
17.02.2012 06:00:00.000 GMT+0800,1.31299,1.31967,1.31149,1.31425,223042101318.35962
18.02.2012 06:00:00.000 GMT+0800,1.31425,1.31425,1.31425,1.31425,0
19.02.2012 06:00:00.000 GMT+0800,1.31425,1.31425,1.31425,1.31425,0
20.02.2012 06:00:00.000 GMT+0800,1.31795,1.32766,1.31733,1.32416,182804440185.5473
21.02.2012 06:00:00.000 GMT+0800,1.32420,1.32926,1.31870,1.32329,258064160888.67203
22.02.2012 06:00:00.000 GMT+0800,1.32329,1.32638,1.32109,1.32493,219631790039.06284
23.02.2012 06:00:00.000 GMT+0800,1.32494,1.33779,1.32318,1.33707,214070817382.8127
24.02.2012 06:00:00.000 GMT+0800,1.33707,1.34857,1.33568,1.34461,220856471435.5473
25.02.2012 06:00:00.000 GMT+0800,1.34461,1.34461,1.34461,1.34461,0
26.02.2012 06:00:00.000 GMT+0800,1.34461,1.34461,1.34461,1.34461,0
27.02.2012 06:00:00.000 GMT+0800,1.34612,1.34787,1.33658,1.33966,255751490234.37518
28.02.2012 06:00:00.000 GMT+0800,1.33967,1.34708,1.33901,1.34606,258419810546.87518
29.02.2012 06:00:00.000 GMT+0800,1.34606,1.34853,1.33147,1.33238,267873450439.4532
01.03.2012 06:00:00.000 GMT+0800,1.33237,1.33556,1.32820,1.33112,251348968750.0002
02.03.2012 06:00:00.000 GMT+0800,1.33112,1.33326,1.31864,1.32003,222958408691.40652
03.03.2012 06:00:00.000 GMT+0800,1.32003,1.32003,1.32003,1.32003,0
04.03.2012 06:00:00.000 GMT+0800,1.32003,1.32003,1.32003,1.32003,0
05.03.2012 06:00:00.000 GMT+0800,1.31895,1.32386,1.31597,1.32162,233362768798.82852
06.03.2012 06:00:00.000 GMT+0800,1.32163,1.32256,1.31032,1.31116,248955631103.5158
07.03.2012 06:00:00.000 GMT+0800,1.31117,1.31638,1.30959,1.31491,220286218017.57843
08.03.2012 06:00:00.000 GMT+0800,1.31487,1.32910,1.31350,1.32741,218783049926.75803
09.03.2012 06:00:00.000 GMT+0800,1.32740,1.32772,1.30974,1.31227,210525360839.8439
10.03.2012 06:00:00.000 GMT+0800,1.31227,1.31227,1.31227,1.31227,0
11.03.2012 06:00:00.000 GMT+0800,1.31227,1.31227,1.31227,1.31227,0
12.03.2012 05:00:00.000 GMT+0800,1.30991,1.31583,1.30788,1.31549,206711668579.10184
13.03.2012 05:00:00.000 GMT+0800,1.31543,1.31902,1.30518,1.30837,228310330810.5472
14.03.2012 05:00:00.000 GMT+0800,1.30837,1.30900,1.30108,1.30318,218076159179.6877
15.03.2012 05:00:00.000 GMT+0800,1.30316,1.31176,1.30035,1.30795,218307670654.2969
16.03.2012 05:00:00.000 GMT+0800,1.30796,1.31869,1.30486,1.31732,194290519775.39072
17.03.2012 05:00:00.000 GMT+0800,1.31732,1.31732,1.31732,1.31732,0
18.03.2012 05:00:00.000 GMT+0800,1.31732,1.31732,1.31732,1.31732,0
19.03.2012 05:00:00.000 GMT+0800,1.31743,1.32628,1.31417,1.32375,176572019409.18005
20.03.2012 05:00:00.000 GMT+0800,1.32375,1.32516,1.31720,1.32252,192907171752.9298
21.03.2012 05:00:00.000 GMT+0800,1.32252,1.32844,1.31788,1.32151,199720600830.07855
22.03.2012 05:00:00.000 GMT+0800,1.32151,1.32544,1.31350,1.31999,221609071166.99243
23.03.2012 05:00:00.000 GMT+0800,1.31999,1.32919,1.31907,1.32684,205789967041.0159
24.03.2012 05:00:00.000 GMT+0800,1.32684,1.32684,1.32684,1.32684,0
25.03.2012 05:00:00.000 GMT+0800,1.32684,1.32684,1.32684,1.32684,0
26.03.2012 05:00:00.000 GMT+0800,1.32690,1.33674,1.31920,1.33569,211001918212.8908
27.03.2012 05:00:00.000 GMT+0800,1.33581,1.33846,1.33121,1.33149,198310409912.1095
28.03.2012 05:00:00.000 GMT+0800,1.33149,1.33727,1.32772,1.33162,213875031616.211
29.03.2012 05:00:00.000 GMT+0800,1.33160,1.33449,1.32524,1.33014,206218600219.7268
30.03.2012 05:00:00.000 GMT+0800,1.33011,1.33748,1.32937,1.33405,201263911987.30493
31.03.2012 05:00:00.000 GMT+0800,1.33405,1.33405,1.33405,1.33405,0
01.04.2012 05:00:00.000 GMT+0800,1.33405,1.33405,1.33376,1.33376,0
02.04.2012 05:00:00.000 GMT+0800,1.33584,1.33803,1.32777,1.33197,196663551025.39093
03.04.2012 05:00:00.000 GMT+0800,1.33194,1.33671,1.32131,1.32325,213256358886.719
04.04.2012 05:00:00.000 GMT+0800,1.32325,1.32384,1.31073,1.31414,221674750488.28165
05.04.2012 05:00:00.000 GMT+0800,1.31414,1.31642,1.30353,1.30647,185441260986.32843
06.04.2012 05:00:00.000 GMT+0800,1.30646,1.31098,1.30503,1.30964,77262279052.7348
07.04.2012 05:00:00.000 GMT+0800,1.30964,1.30964,1.30964,1.30964,0
08.04.2012 05:00:00.000 GMT+0800,1.30964,1.30964,1.30964,1.30964,0
09.04.2012 05:00:00.000 GMT+0800,1.30985,1.31334,1.30337,1.31051,109564900695.80109
10.04.2012 05:00:00.000 GMT+0800,1.31048,1.31440,1.30538,1.30809,235285609619.14093
11.04.2012 05:00:00.000 GMT+0800,1.30808,1.31562,1.30660,1.31086,212133590576.1723
12.04.2012 05:00:00.000 GMT+0800,1.31086,1.32123,1.31020,1.31867,210136048706.0548
13.04.2012 05:00:00.000 GMT+0800,1.31867,1.32011,1.30692,1.30755,206738748901.3676
14.04.2012 05:00:00.000 GMT+0800,1.30755,1.30755,1.30755,1.30755,0
15.04.2012 05:00:00.000 GMT+0800,1.30755,1.30755,1.30755,1.30755,0
16.04.2012 05:00:00.000 GMT+0800,1.30632,1.31465,1.29958,1.31412,240528151123.047
17.04.2012 05:00:00.000 GMT+0800,1.31412,1.31692,1.30902,1.31259,209330669433.5939
18.04.2012 05:00:00.000 GMT+0800,1.31261,1.31403,1.30572,1.31223,225396270996.09412
19.04.2012 05:00:00.000 GMT+0800,1.31226,1.31608,1.30699,1.31367,235238682006.8361
20.04.2012 05:00:00.000 GMT+0800,1.31367,1.32263,1.31285,1.32159,218031909179.68784
21.04.2012 05:00:00.000 GMT+0800,1.32159,1.32159,1.32159,1.32159,0
22.04.2012 05:00:00.000 GMT+0800,1.32159,1.32159,1.32159,1.32159,0
23.04.2012 05:00:00.000 GMT+0800,1.31817,1.32101,1.31045,1.31559,209952039794.922
24.04.2012 05:00:00.000 GMT+0800,1.31559,1.32173,1.31447,1.31958,211164040649.41443
25.04.2012 05:00:00.000 GMT+0800,1.31958,1.32359,1.31736,1.32162,209504828491.211
26.04.2012 05:00:00.000 GMT+0800,1.32161,1.32625,1.31985,1.32209,187522248779.29724
27.04.2012 05:00:00.000 GMT+0800,1.32208,1.32698,1.31570,1.32535,232818062744.14093
28.04.2012 05:00:00.000 GMT+0800,1.32535,1.32535,1.32535,1.32535,0
29.04.2012 05:00:00.000 GMT+0800,1.32535,1.32535,1.32535,1.32535,0
30.04.2012 05:00:00.000 GMT+0800,1.32333,1.32663,1.32078,1.32384,190876909729.0042
01.05.2012 05:00:00.000 GMT+0800,1.32383,1.32828,1.32039,1.32362,144712780517.57867
02.05.2012 05:00:00.000 GMT+0800,1.32362,1.32412,1.31248,1.31578,203250531005.85974
03.05.2012 05:00:00.000 GMT+0800,1.31576,1.31791,1.30990,1.31499,187967782226.56284
04.05.2012 05:00:00.000 GMT+0800,1.31499,1.31780,1.30799,1.30824,187643151000.9768
05.05.2012 05:00:00.000 GMT+0800,1.30824,1.30824,1.30824,1.30824,0
06.05.2012 05:00:00.000 GMT+0800,1.30824,1.30824,1.30824,1.30824,0
07.05.2012 05:00:00.000 GMT+0800,1.30091,1.30642,1.29550,1.30500,224173720214.844
08.05.2012 05:00:00.000 GMT+0800,1.30499,1.30652,1.29823,1.30049,233349969970.70343
09.05.2012 05:00:00.000 GMT+0800,1.30048,1.30070,1.29107,1.29279,264252242553.7109
10.05.2012 05:00:00.000 GMT+0800,1.29279,1.29785,1.29236,1.29351,232205019531.25024
11.05.2012 05:00:00.000 GMT+0800,1.29349,1.29572,1.29045,1.29153,228106161132.8127
12.05.2012 05:00:00.000 GMT+0800,1.29153,1.29153,1.29153,1.29153,0
13.05.2012 05:00:00.000 GMT+0800,1.29153,1.29153,1.29153,1.29153,0
14.05.2012 05:00:00.000 GMT+0800,1.28976,1.29042,1.28210,1.28228,226784120605.469
15.05.2012 05:00:00.000 GMT+0800,1.28229,1.28686,1.27216,1.27285,246901841064.4531
16.05.2012 05:00:00.000 GMT+0800,1.27284,1.27585,1.26811,1.27153,280879980712.8908
17.05.2012 05:00:00.000 GMT+0800,1.27158,1.27489,1.26664,1.26972,260902429077.1484
18.05.2012 05:00:00.000 GMT+0800,1.26974,1.27936,1.26415,1.27826,267061259765.6252
19.05.2012 05:00:00.000 GMT+0800,1.27826,1.27826,1.27826,1.27826,0
20.05.2012 05:00:00.000 GMT+0800,1.27826,1.27826,1.27826,1.27826,0
21.05.2012 05:00:00.000 GMT+0800,1.27605,1.28236,1.27250,1.28169,244168139038.0862
22.05.2012 05:00:00.000 GMT+0800,1.28168,1.28190,1.26578,1.26830,256598880371.0939
23.05.2012 05:00:00.000 GMT+0800,1.26830,1.26877,1.25448,1.25816,295589057861.3282
24.05.2012 05:00:00.000 GMT+0800,1.25817,1.26188,1.25154,1.25317,287631459228.5158
25.05.2012 05:00:00.000 GMT+0800,1.25315,1.26017,1.24984,1.25151,249496709960.9377
26.05.2012 05:00:00.000 GMT+0800,1.25151,1.25151,1.25151,1.25151,0
27.05.2012 05:00:00.000 GMT+0800,1.25151,1.25151,1.25151,1.25151,0
28.05.2012 05:00:00.000 GMT+0800,1.25726,1.26240,1.25245,1.25403,176882149047.85184
29.05.2012 05:00:00.000 GMT+0800,1.25401,1.25741,1.24606,1.25016,259715337280.2737
30.05.2012 05:00:00.000 GMT+0800,1.25011,1.25050,1.23613,1.23659,273155567626.9533
31.05.2012 05:00:00.000 GMT+0800,1.23658,1.24281,1.23363,1.23648,272293518432.6174
01.06.2012 05:00:00.000 GMT+0800,1.23648,1.24481,1.22913,1.24328,285624683105.469
02.06.2012 05:00:00.000 GMT+0800,1.24328,1.24328,1.24328,1.24328,0
03.06.2012 05:00:00.000 GMT+0800,1.24328,1.24328,1.24328,1.24328,0
04.06.2012 05:00:00.000 GMT+0800,1.24128,1.25079,1.23856,1.24993,227475356933.594
05.06.2012 05:00:00.000 GMT+0800,1.24992,1.25417,1.24098,1.24517,251149260742.1876
06.06.2012 05:00:00.000 GMT+0800,1.24518,1.25851,1.24405,1.25811,270668334594.7268
07.06.2012 05:00:00.000 GMT+0800,1.25811,1.26249,1.25398,1.25599,262609997802.73462
08.06.2012 05:00:00.000 GMT+0800,1.25599,1.25742,1.24353,1.25159,247597960205.07843
09.06.2012 05:00:00.000 GMT+0800,1.25159,1.25159,1.25159,1.25159,0
10.06.2012 05:00:00.000 GMT+0800,1.25159,1.25159,1.25159,1.25159,0
11.06.2012 05:00:00.000 GMT+0800,1.26385,1.26676,1.24800,1.24825,264230379882.8128
12.06.2012 05:00:00.000 GMT+0800,1.24822,1.25287,1.24425,1.25030,276888048828.1253
13.06.2012 05:00:00.000 GMT+0800,1.25026,1.26098,1.24735,1.25566,267773913330.07843
14.06.2012 05:00:00.000 GMT+0800,1.25562,1.26362,1.25415,1.26316,257548888916.0157
15.06.2012 05:00:00.000 GMT+0800,1.26318,1.26642,1.25920,1.26381,224654860351.56262
16.06.2012 05:00:00.000 GMT+0800,1.26381,1.26381,1.26381,1.26381,0
17.06.2012 05:00:00.000 GMT+0800,1.26381,1.26381,1.26381,1.26381,0
18.06.2012 05:00:00.000 GMT+0800,1.26918,1.27474,1.25592,1.25760,274321601806.6409
19.06.2012 05:00:00.000 GMT+0800,1.25760,1.27302,1.25687,1.26846,257978739624.0235
20.06.2012 05:00:00.000 GMT+0800,1.26844,1.27408,1.26383,1.27068,255868637451.17212
21.06.2012 05:00:00.000 GMT+0800,1.27059,1.27071,1.25313,1.25396,265327770996.094
22.06.2012 05:00:00.000 GMT+0800,1.25397,1.25830,1.25188,1.25669,222259380615.23462
23.06.2012 05:00:00.000 GMT+0800,1.25669,1.25669,1.25669,1.25669,0
24.06.2012 05:00:00.000 GMT+0800,1.25669,1.25669,1.25669,1.25669,0
25.06.2012 05:00:00.000 GMT+0800,1.25432,1.25577,1.24709,1.25030,205845518188.47684
26.06.2012 05:00:00.000 GMT+0800,1.25030,1.25300,1.24416,1.24920,238743647827.1487
27.06.2012 05:00:00.000 GMT+0800,1.24923,1.25079,1.24450,1.24688,204241569580.0783
28.06.2012 05:00:00.000 GMT+0800,1.24676,1.25239,1.24071,1.24430,251080451660.15652
29.06.2012 05:00:00.000 GMT+0800,1.24430,1.26924,1.24323,1.26627,291968822387.6954
30.06.2012 05:00:00.000 GMT+0800,1.26627,1.26627,1.26627,1.26627,0
01.07.2012 05:00:00.000 GMT+0800,1.26627,1.26627,1.26627,1.26627,0
02.07.2012 05:00:00.000 GMT+0800,1.26750,1.26777,1.25679,1.25748,223118989990.23474
03.07.2012 05:00:00.000 GMT+0800,1.25750,1.26269,1.25586,1.26067,195499068725.58612
04.07.2012 05:00:00.000 GMT+0800,1.26067,1.26073,1.25082,1.25261,151329159851.0746
05.07.2012 05:00:00.000 GMT+0800,1.25264,1.25381,1.23638,1.23904,234926640869.1408
06.07.2012 05:00:00.000 GMT+0800,1.23905,1.24008,1.22596,1.22850,224123300415.03955
07.07.2012 05:00:00.000 GMT+0800,1.22850,1.22850,1.22850,1.22850,0
08.07.2012 05:00:00.000 GMT+0800,1.22850,1.22850,1.22850,1.22850,0
09.07.2012 05:00:00.000 GMT+0800,1.22584,1.23227,1.22558,1.23119,206298738525.39093
10.07.2012 05:00:00.000 GMT+0800,1.23114,1.23336,1.22350,1.22491,225927350341.79712
11.07.2012 05:00:00.000 GMT+0800,1.22490,1.22963,1.22120,1.22379,219403638427.7345
12.07.2012 05:00:00.000 GMT+0800,1.22379,1.22479,1.21670,1.22025,234654287963.86722
13.07.2012 05:00:00.000 GMT+0800,1.22024,1.22546,1.21620,1.22483,216421959350.58612
14.07.2012 05:00:00.000 GMT+0800,1.22483,1.22483,1.22483,1.22483,0
15.07.2012 05:00:00.000 GMT+0800,1.22483,1.22483,1.22483,1.22483,0
16.07.2012 05:00:00.000 GMT+0800,1.22646,1.22894,1.21755,1.22719,191785309082.0314
17.07.2012 05:00:00.000 GMT+0800,1.22713,1.23149,1.21885,1.22936,228052839355.4688
18.07.2012 05:00:00.000 GMT+0800,1.22936,1.23062,1.22165,1.22829,230472379638.67212
19.07.2012 05:00:00.000 GMT+0800,1.22829,1.23209,1.22288,1.22800,233014747924.805
20.07.2012 05:00:00.000 GMT+0800,1.22791,1.22825,1.21443,1.21563,217677793579.1016
21.07.2012 05:00:00.000 GMT+0800,1.21563,1.21563,1.21563,1.21563,0
22.07.2012 05:00:00.000 GMT+0800,1.21563,1.21563,1.21563,1.21563,0
23.07.2012 05:00:00.000 GMT+0800,1.21143,1.21442,1.20684,1.21158,253056249755.85974
24.07.2012 05:00:00.000 GMT+0800,1.21159,1.21372,1.20419,1.20590,245787819335.9376
25.07.2012 05:00:00.000 GMT+0800,1.20584,1.21674,1.20531,1.21574,253055857666.0159
26.07.2012 05:00:00.000 GMT+0800,1.21569,1.23284,1.21172,1.22817,249781559692.38312
27.07.2012 05:00:00.000 GMT+0800,1.22818,1.23899,1.22416,1.23182,269110810546.8753
28.07.2012 05:00:00.000 GMT+0800,1.23182,1.23182,1.23182,1.23182,0
29.07.2012 05:00:00.000 GMT+0800,1.23182,1.23182,1.23182,1.23182,0
30.07.2012 05:00:00.000 GMT+0800,1.22946,1.23102,1.22246,1.22600,205976900390.625
31.07.2012 05:00:00.000 GMT+0800,1.22600,1.23291,1.22480,1.23024,198754719726.56274
01.08.2012 05:00:00.000 GMT+0800,1.23033,1.23362,1.22180,1.22242,159963659912.1094
02.08.2012 05:00:00.000 GMT+0800,1.22243,1.23888,1.21339,1.21794,227257298706.05493
03.08.2012 05:00:00.000 GMT+0800,1.21794,1.23919,1.21664,1.23852,224536942626.9533
04.08.2012 05:00:00.000 GMT+0800,1.23852,1.23852,1.23852,1.23852,0
05.08.2012 05:00:00.000 GMT+0800,1.23852,1.23852,1.23852,1.23852,0
06.08.2012 05:00:00.000 GMT+0800,1.23925,1.24429,1.23413,1.23993,196003430175.78162
07.08.2012 05:00:00.000 GMT+0800,1.23997,1.24417,1.23757,1.23980,187869810546.8753
08.08.2012 05:00:00.000 GMT+0800,1.23980,1.24020,1.23267,1.23646,187339661010.74252
09.08.2012 05:00:00.000 GMT+0800,1.23642,1.23866,1.22668,1.23053,189553909667.96912
10.08.2012 05:00:00.000 GMT+0800,1.23053,1.23162,1.22412,1.22894,176227479248.04724
11.08.2012 05:00:00.000 GMT+0800,1.22894,1.22894,1.22894,1.22894,0
12.08.2012 05:00:00.000 GMT+0800,1.22894,1.22894,1.22894,1.22894,0
13.08.2012 05:00:00.000 GMT+0800,1.22894,1.23732,1.22600,1.23313,164324930908.2033
14.08.2012 05:00:00.000 GMT+0800,1.23312,1.23851,1.23165,1.23210,170294349365.2347
15.08.2012 05:00:00.000 GMT+0800,1.23210,1.23432,1.22635,1.22895,140416490112.3049
16.08.2012 05:00:00.000 GMT+0800,1.22896,1.23720,1.22560,1.23550,163780891113.28152
17.08.2012 05:00:00.000 GMT+0800,1.23548,1.23818,1.22894,1.23308,154463190917.96912
18.08.2012 05:00:00.000 GMT+0800,1.23308,1.23308,1.23308,1.23308,0
19.08.2012 05:00:00.000 GMT+0800,1.23308,1.23308,1.23308,1.23308,0
20.08.2012 05:00:00.000 GMT+0800,1.23480,1.23685,1.22948,1.23453,153175185913.08612
21.08.2012 05:00:00.000 GMT+0800,1.23450,1.24872,1.23417,1.24718,188959299072.2658
22.08.2012 05:00:00.000 GMT+0800,1.24710,1.25379,1.24310,1.25285,181630549072.26593
23.08.2012 05:00:00.000 GMT+0800,1.25286,1.25885,1.25233,1.25629,195659041259.7657
24.08.2012 05:00:00.000 GMT+0800,1.25624,1.25678,1.24843,1.25107,169268770751.9533
25.08.2012 05:00:00.000 GMT+0800,1.25107,1.25107,1.25107,1.25107,0
26.08.2012 05:00:00.000 GMT+0800,1.25107,1.25107,1.25107,1.25107,0
27.08.2012 05:00:00.000 GMT+0800,1.25096,1.25351,1.24898,1.24985,116628388793.94559
28.08.2012 05:00:00.000 GMT+0800,1.24985,1.25759,1.24650,1.25642,168121739501.95343
29.08.2012 05:00:00.000 GMT+0800,1.25642,1.25729,1.25183,1.25298,153641130371.09402
30.08.2012 05:00:00.000 GMT+0800,1.25296,1.25635,1.24880,1.25060,155437779785.1568
31.08.2012 05:00:00.000 GMT+0800,1.25058,1.26372,1.24933,1.25738,194412510253.9063
01.09.2012 05:00:00.000 GMT+0800,1.25738,1.25758,1.25738,1.25758,0
02.09.2012 05:00:00.000 GMT+0800,1.25758,1.25758,1.25758,1.25758,0
03.09.2012 05:00:00.000 GMT+0800,1.25666,1.26091,1.25599,1.25919,118222239807.12898
04.09.2012 05:00:00.000 GMT+0800,1.25919,1.26275,1.25553,1.25651,164519999755.85983
05.09.2012 05:00:00.000 GMT+0800,1.25651,1.26240,1.25015,1.25996,192660249877.9299
06.09.2012 05:00:00.000 GMT+0800,1.25994,1.26469,1.25611,1.26301,198613998901.3674
07.09.2012 05:00:00.000 GMT+0800,1.26302,1.28171,1.26263,1.28152,186653753173.82855
08.09.2012 05:00:00.000 GMT+0800,1.28152,1.28152,1.28152,1.28152,0
09.09.2012 05:00:00.000 GMT+0800,1.28152,1.28152,1.28152,1.28152,0
10.09.2012 05:00:00.000 GMT+0800,1.28067,1.28107,1.27553,1.27575,157832308898.926
11.09.2012 05:00:00.000 GMT+0800,1.27576,1.28707,1.27546,1.28543,181705281127.92993
12.09.2012 05:00:00.000 GMT+0800,1.28544,1.29361,1.28399,1.28989,197555110839.84424
13.09.2012 05:00:00.000 GMT+0800,1.28990,1.30014,1.28742,1.29884,187088810668.9457
14.09.2012 05:00:00.000 GMT+0800,1.29882,1.31670,1.29797,1.31299,210794330932.6173
15.09.2012 05:00:00.000 GMT+0800,1.31299,1.31299,1.31299,1.31299,0
16.09.2012 05:00:00.000 GMT+0800,1.31299,1.31299,1.31299,1.31299,0
17.09.2012 05:00:00.000 GMT+0800,1.31175,1.31694,1.30834,1.31167,174458670410.15662
18.09.2012 05:00:00.000 GMT+0800,1.31164,1.31194,1.30290,1.30474,180862771118.16443
19.09.2012 05:00:00.000 GMT+0800,1.30467,1.30846,1.29930,1.30482,180289142211.9142
20.09.2012 05:00:00.000 GMT+0800,1.30480,1.30587,1.29210,1.29683,193427050537.10962
21.09.2012 05:00:00.000 GMT+0800,1.29685,1.30476,1.29550,1.29792,190536378906.25034
22.09.2012 05:00:00.000 GMT+0800,1.29792,1.29792,1.29792,1.29792,0
23.09.2012 05:00:00.000 GMT+0800,1.29792,1.29792,1.29792,1.29792,0
24.09.2012 05:00:00.000 GMT+0800,1.29749,1.29878,1.28904,1.29301,142982439331.0547
25.09.2012 05:00:00.000 GMT+0800,1.29300,1.29706,1.28871,1.28995,162971750488.28122
26.09.2012 05:00:00.000 GMT+0800,1.28992,1.29126,1.28350,1.28728,151684729614.25812
27.09.2012 05:00:00.000 GMT+0800,1.28728,1.29282,1.28307,1.29132,162221040527.344
28.09.2012 05:00:00.000 GMT+0800,1.29130,1.29596,1.28387,1.28591,193873180908.20343
29.09.2012 05:00:00.000 GMT+0800,1.28591,1.28591,1.28591,1.28591,0
30.09.2012 05:00:00.000 GMT+0800,1.28591,1.28591,1.28591,1.28591,0
01.10.2012 05:00:00.000 GMT+0800,1.28444,1.29381,1.28038,1.28877,185847819946.2892
02.10.2012 05:00:00.000 GMT+0800,1.28877,1.29676,1.28799,1.29191,165811320129.3947
03.10.2012 05:00:00.000 GMT+0800,1.29189,1.29367,1.28772,1.29049,169707339843.75034
04.10.2012 05:00:00.000 GMT+0800,1.29050,1.30312,1.29008,1.30174,186845791625.9768
05.10.2012 05:00:00.000 GMT+0800,1.30174,1.30714,1.29938,1.30344,170021761230.4689
06.10.2012 05:00:00.000 GMT+0800,1.30344,1.30344,1.30344,1.30344,0
07.10.2012 05:00:00.000 GMT+0800,1.30344,1.30344,1.30344,1.30344,0
08.10.2012 05:00:00.000 GMT+0800,1.30227,1.30256,1.29371,1.29675,135188699584.96109
09.10.2012 05:00:00.000 GMT+0800,1.29675,1.29906,1.28592,1.28850,183446649047.8518
10.10.2012 05:00:00.000 GMT+0800,1.28850,1.29127,1.28352,1.28748,174239631225.58624
11.10.2012 05:00:00.000 GMT+0800,1.28748,1.29511,1.28258,1.29269,169749499267.5785
12.10.2012 05:00:00.000 GMT+0800,1.29267,1.29906,1.29219,1.29522,157271850097.65652
13.10.2012 05:00:00.000 GMT+0800,1.29522,1.29522,1.29522,1.29522,0
14.10.2012 05:00:00.000 GMT+0800,1.29522,1.29522,1.29522,1.29522,0
15.10.2012 05:00:00.000 GMT+0800,1.29527,1.29786,1.28905,1.29484,157962570129.3946
16.10.2012 05:00:00.000 GMT+0800,1.29482,1.30606,1.29420,1.30531,175361681030.27383
17.10.2012 05:00:00.000 GMT+0800,1.30532,1.31386,1.30525,1.31185,183919331054.6877
18.10.2012 05:00:00.000 GMT+0800,1.31192,1.31285,1.30550,1.30663,169244739746.09412
19.10.2012 05:00:00.000 GMT+0800,1.30662,1.30767,1.30129,1.30188,145949430053.7113
20.10.2012 05:00:00.000 GMT+0800,1.30188,1.30188,1.30188,1.30188,0
21.10.2012 05:00:00.000 GMT+0800,1.30188,1.30188,1.30188,1.30188,0
22.10.2012 05:00:00.000 GMT+0800,1.30189,1.30830,1.30152,1.30594,141465779998.77927
23.10.2012 05:00:00.000 GMT+0800,1.30592,1.30752,1.29518,1.29863,167607891479.49265
24.10.2012 05:00:00.000 GMT+0800,1.29863,1.29966,1.29200,1.29726,167563021362.30493
25.10.2012 05:00:00.000 GMT+0800,1.29727,1.30230,1.29269,1.29333,174399349365.23483
26.10.2012 05:00:00.000 GMT+0800,1.29333,1.29559,1.28832,1.29403,176193410766.6017
27.10.2012 05:00:00.000 GMT+0800,1.29403,1.29403,1.29403,1.29403,0
28.10.2012 05:00:00.000 GMT+0800,1.29403,1.29403,1.29403,1.29403,0
29.10.2012 05:00:00.000 GMT+0800,1.29396,1.29453,1.28850,1.29032,117613331542.96889
